,ID,Job,jobs2016,jobs2015,jobs2014,jobs2013,jobs2012,jobs2011,earnings2016,earnings2015,earnings2014,earnings2013,earnings2012,earnings2011,fiveyearchangeJOBS,oneyearchangeJOBS,fiveyearchangeEARNINGS,oneyearchangeEARNINGS,ZfiveyearchangeJOBS,ZoneyearchangeJOBS,ZfiveyearchangeEARNINGS,ZoneyearchangeEARNINGS,ztotaljobs,Zscore
507,HD01_VD511,"Transportation attendants, except flight attendants",15697,13589,10943,11113,12611,15761,29067,27786,32938,30763,28878,28637,-0.00406065604974,0.155125469129,0.0150155393372,0.0461023537033,-0.161198924975,0.922649404918,-0.595009596013,0.167064104038,-0.0836941353785,0.0499621705181
45,HD01_VD113,Biological technicians,16216,17556,18297,13985,15198,16308,49041,50100,47322,45798,42510,47113,-0.0056414029924,-0.0763271815903,0.0409228875257,-0.0211377245509,-0.163928211462,-0.517741254843,-0.356151901853,-0.481210342585,-0.0835826608404,-0.320522874317
56,HD01_VD420,"Butchers and other meat, poultry, and fish processing workers",202694,207420,190986,203134,208924,204008,29474,28372,28251,26999,26828,27048,-0.00644092388534,-0.0227846880725,0.0896923986986,0.0388411109545,-0.165308648463,-0.184532249358,0.0934878258142,0.0970570747931,-0.0435295800714,-0.040565115457
396,HD01_VD312,Postal service clerks,97883,95566,90764,94064,93788,98843,55378,55021,54650,53357,53149,53207,-0.00971237214573,0.0242450243811,0.0408029018738,0.00648843168972,-0.170957066493,0.108146008328,-0.357258132253,-0.214861289844,-0.0660416375177,-0.140194423556
354,HD01_VD73,Operations research analysts,126989,129326,122903,123636,118370,128285,81092,77057,77416,77172,75351,76581,-0.0101025061387,-0.0180706122512,0.058904950314,0.052363834564,-0.171630664149,-0.155195316895,-0.190362874639,0.227432237827,-0.0597900423222,-0.0699093320356
44,HD01_VD98,Biological scientists,65111,62763,57529,60924,65611,65795,61171,61141,62045,57426,56791,55812,-0.0103959267422,0.037410576295,0.0960187773239,0.000490669109108,-0.172137278374,0.190078697145,0.151815069491,-0.272686865288,-0.0730806424564,-0.0352022038964
190,HD01_VD377,"First-line supervisors of mechanics, installers, and repairers",245683,251388,247081,243639,251201,248573,60447,58657,56080,56777,55813,55252,-0.0116263632816,-0.0226940028959,0.0940237457468,0.0305163919055,-0.17426172583,-0.183967891676,0.133421498724,0.0167968672667,-0.0342960946781,-0.0484614692386
189,HD01_VD236,"First-line supervisors of landscaping, lawn service, and groundskeeping workers",128673,122309,113497,112776,116380,130253,40635,39862,40065,38990,36989,37243,-0.0121302388429,0.052032148084,0.0910775179228,0.0193919020621,-0.175131707434,0.281072580216,0.106258194345,-0.0904564656326,-0.0594283407381,0.0124628521514
273,HD01_VD407,Locksmiths and safe repairers,20462,20091,17618,17151,22282,20785,42329,40304,41155,37251,38001,41216,-0.0155400529228,0.0184659797919,0.027004076087,0.0502431520445,-0.181019025157,0.0721814954024,-0.48447901513,0.206986332312,-0.082670674542,-0.0938001774231
274,HD01_VD500,Locomotive engineers and operators,43277,41443,46130,43391,42929,44075,85678,88235,78092,77002,75080,72162,-0.0181055019853,0.0442535530729,0.187300795432,-0.0289794299314,-0.185448478899,0.232664339631,0.993406891434,-0.556813723011,-0.0777703053953,0.081207744752
1,HD01_VD48,Accountants and auditors,1628824,1590845,1562860,1651199,1702856,1659984,63740,61630,60970,61270,60780,60528,-0.0187712652652,0.0238734760457,0.0530663494581,0.0342365730975,-0.186597972644,0.105833765413,-0.244192958962,0.0526638452094,0.262784838128,-0.00190169657115
276,HD01_VD338,Logging workers,42033,37999,42803,45150,40895,42904,32394,32026,31746,31072,30236,31131,-0.0203011374231,0.106160688439,0.0405704924352,0.0114906638356,-0.189239419732,0.617928709155,-0.359400875007,-0.166633813606,-0.0780375006273,-0.0350765799633
422,HD01_VD379,Radio and telecommunications equipment installers and repairers,138322,140980,138077,142862,130364,141423,52338,53181,54815,52061,53793,55915,-0.0219271264222,-0.0188537381189,-0.0639721005097,-0.0158515259209,-0.192046820261,-0.160068914936,-1.32325107344,-0.430245091197,-0.0573558593926,-0.432593551845
129,HD01_VD211,Detectives and criminal investigators,112869,118191,122800,117375,119075,115400,76604,76843,74362,71169,70910,70042,-0.0219324090121,-0.0450288093002,0.0936866451558,-0.00311023775751,-0.192055941077,-0.322963260415,0.1303135361,-0.307403896661,-0.062822837078,-0.150986479826
362,HD01_VD137,Other teachers and instructors,356475,354049,362242,359794,359094,365063,45426,43893,45216,43740,44060,42262,-0.0235247066945,0.00685215888196,0.0748663101604,0.0349258423894,-0.194805170843,-9.43636593176e-05,-0.0432041001935,0.0593092221988,-0.0104993952038,-0.0378587615402
255,HD01_VD299,"Interviewers, except eligibility and loan",85914,83520,84111,84440,82259,87989,31905,31550,32072,31180,30872,30778,-0.0235824932662,0.0286637931034,0.0366170641367,0.0112519809826,-0.194904943998,0.135645167122,-0.395850254562,-0.168935000614,-0.0686124250837,-0.138531491427
183,HD01_VD204,First-line supervisors of correctional officers,55565,55327,54772,49105,53229,57591,51570,53522,51123,49986,51347,52216,-0.0351791078467,0.00430169718221,-0.0123716868393,-0.0364709838945,-0.214927429961,-0.0159665569523,-0.847511305039,-0.629041226694,-0.075131000724,-0.356515503874
67,HD01_VD114,Chemical technicians,56741,59673,59973,51689,61737,58824,52188,52119,51100,50982,50132,50274,-0.0354107167143,-0.049134449416,0.0380713688984,0.0013238933978,-0.215327321263,-0.348513737615,-0.382442016889,-0.264653590659,-0.0748784110191,-0.257163015489
199,HD01_VD336,Fishing and hunting workers,21825,18994,19945,21018,18257,22663,31986,37740,31952,33226,31395,35891,-0.0369765697392,0.149047067495,-0.108801649439,-0.152464228935,-0.218030892206,0.884821914443,-1.73656557438,-1.74735427291,-0.0823779196375,-0.57990134894
38,HD01_VD210,"Bailiffs, correctional officers, and jailers",375720,376460,396206,387955,389786,390151,44807,43558,43548,42043,41879,41574,-0.0369882430136,-0.00196568028476,0.0777649492471,0.02867441113,-0.218051047051,-0.0549700936867,-0.0164795491738,-0.000962021463453,-0.00636581623258,-0.0593657055215
218,HD01_VD03,General and operations managers,834005,820262,761445,977284,905340,866286,70686,69820,67100,73557,72439,72059,-0.037263675045,0.0167544028615,-0.0190538308886,0.0124033228301,-0.218526602563,0.0615299024464,-0.909118595297,-0.157834693795,0.0920679192226,-0.226376413997
62,HD01_VD263,Cashiers,1019364,1005103,964264,1042284,1081936,1059014,21000,20671,20251,20562,20217,20204,-0.0374404870946,0.0141885955967,0.0393981389824,0.0159160176092,-0.21883188276,0.0455622096698,-0.370209609287,-0.123968132019,0.131880653155,-0.107113352248
347,HD01_VD193,"Nursing, psychiatric, and home health aides",1256050,1214020,1204676,1397113,1393373,1305639,26056,25743,25613,25909,25658,25243,-0.0379806363015,0.0346205169602,0.032206948461,0.0121586450686,-0.219764493724,0.172715424815,-0.436510149725,-0.160193678862,0.182717767854,-0.0922070259284
132,HD01_VD231,Dining room and cafeteria attendants and bartender helpers,91150,103325,106948,86785,92473,94822,21276,20922,20330,19562,19792,19351,-0.0387251903567,-0.117832083233,0.0994780631492,0.0169199885288,-0.221050026068,-0.776037163202,0.183708609102,-0.114288656485,-0.067487799493,-0.199031007229
329,HD01_VD273,"Models, demonstrators, and product promoters",12940,11284,15243,12335,12143,13469,31463,33742,37469,30930,31233,26651,-0.0392753730789,0.146756469337,0.180556076695,-0.0675419358663,-0.221999960703,0.87056692025,0.93122268201,-0.928602213513,-0.0842863035896,0.113380224891
92,HD01_VD63,Computer programmers,370512,381192,374346,374314,400585,385867,85795,83138,81928,80512,79869,77196,-0.0397935039794,-0.0280173770698,0.111391781958,0.031958911689,-0.222894555294,-0.21709664788,0.293549391831,0.0307044762208,-0.00748442778271,-0.024644352581
34,HD01_VD389,Automotive glass installers and repairers,13994,15158,14403,14117,15946,14595,36565,40198,35875,36325,33763,35392,-0.0411784857828,-0.0767911333949,0.0331430831826,-0.0903776307279,-0.225285837554,-0.520628548827,-0.427879278691,-1.14876551246,-0.0840599179188,-0.481323819089
352,HD01_VD327,"Office machine operators, except computer",26251,23701,18384,24326,26593,27400,30788,29338,31607,32321,30702,32038,-0.0419343065693,0.10759039703,-0.0390161683001,0.0494239552798,-0.226590822813,0.62682616137,-1.09316513875,0.199088299724,-0.0814272716496,-0.115053754424
267,HD01_VD300,"Library assistants, clerical",32411,33081,34487,33132,33047,33910,30777,29934,30596,28558,30206,28306,-0.044205249189,-0.0202533176143,0.087295979651,0.0281619563039,-0.230511787541,-0.168778865877,0.0713935873843,-0.00590269639197,-0.0801041827193,-0.082780789029
279,HD01_VD434,Machinists,297165,306776,325737,330090,325833,311380,46666,45930,45348,45163,43598,43094,-0.0456516153896,-0.0313290479047,0.0828885691744,0.0160243849336,-0.233009054889,-0.237706045629,0.0307586333166,-0.122923341931,-0.0232384219008,-0.117223646207
491,HD01_VD403,Telecommunications line installers and repairers,125604,131790,114904,118663,129254,131992,50164,47745,50352,48906,48560,50234,-0.0483968725377,-0.0469383109492,-0.00139347852052,0.0506649910985,-0.237748961725,-0.334846590899,-0.74629563812,0.211053363262,-0.0600875225444,-0.233585070005
401,HD01_VD466,"Power plant operators, distributors, and dispatchers",42662,45276,42069,44028,42306,44863,89417,90725,80491,80959,81128,78081,-0.0490604729956,-0.0577347822246,0.145182566822,-0.0144171948195,-0.238894721184,-0.402035868425,0.605089920709,-0.416416430892,-0.0779023995011,-0.106031899859
418,HD01_VD522,Pumping station operators,19540,23091,24642,25133,23704,20561,62096,54503,60028,60787,52922,55581,-0.0496571178445,-0.153782859123,0.117216314928,0.139313432288,-0.23992487641,-0.999768287656,0.347249774621,1.06572992891,-0.0828687083072,0.0180835662317
15,HD01_VD387,Aircraft mechanics and service technicians,135682,138813,131138,141341,160670,142772,61530,57438,60063,55948,55153,54866,-0.0496595971199,-0.0225555243385,0.121459556009,0.0712420348898,-0.239929157078,-0.183106103228,0.386371137916,0.409440575521,-0.0579228975056,0.062970711125
7,HD01_VD267,Advertising sales agents,148263,131025,139398,155726,156714,156466,61018,60371,55768,51283,56207,51176,-0.052426725295,0.131562678878,0.192316710958,0.010717066141,-0.244706825997,0.776011970046,1.03965207283,-0.174092216844,-0.0552206601952,0.268328867969
147,HD01_VD84,Electrical and electronics engineers,186214,190417,189028,180122,194563,196827,96538,92880,92224,91895,91260,89673,-0.053920447906,-0.0220726090633,0.0765559309937,0.0393841515935,-0.24728585799,-0.180100794584,-0.0276263215143,0.10229263339,-0.0470692725342,-0.0799579226465
217,HD01_VD245,Gaming services workers,61881,66483,66084,64709,64227,65417,39726,40077,38759,36477,35938,35779,-0.0540532277543,-0.0692207030369,0.110316107214,-0.00875814057938,-0.247515113056,-0.473515771573,0.283632005184,-0.361856407299,-0.0737744049962,-0.174605938348
459,HD01_VD506,Ship engineers,3026,3083,3119,4145,3178,3199,76236,66631,89141,77584,82070,75701,-0.0540793998124,-0.0184884852416,0.00706727784309,0.144152121385,-0.247560301216,-0.157795850311,-0.6682900954,1.11238065535,-0.0864157035336,-0.00953625902158
375,HD01_VD287,Payroll and timekeeping clerks,131052,128515,124952,138447,132181,138598,41313,41274,40093,39268,38601,38235,-0.0544452300899,0.0197408862779,0.0805021577089,0.000944904782672,-0.248191936556,0.0801155734468,0.00875666168264,-0.268307492337,-0.0589173620749,-0.0973089111677
162,HD01_VD95,"Engineering technicians, except drafters",319240,316833,344546,371566,345041,337710,55953,55024,52925,54623,53338,53796,-0.0546918954132,0.00759706217471,0.0400959179121,0.0168835417272,-0.248617824037,0.00454136525527,-0.363776304536,-0.114640047066,-0.0184969952555,-0.148197961128
236,HD01_VD365,Highway maintenance workers,84345,91845,83359,80392,81796,89248,39354,40128,38267,37416,36358,36989,-0.0549368053066,-0.0816593173281,0.063937927492,-0.019288277512,-0.249040680627,-0.550924536562,-0.143960390111,-0.463379470182,-0.068949426144,-0.295250900725
33,HD01_VD388,Automotive body and related repairers,119554,121541,120366,113922,121305,126702,40841,40400,38069,38943,37152,35876,-0.0564158418967,-0.0163483927234,0.138393354889,0.0109158415842,-0.251594356027,-0.14447749226,0.542495497861,-0.172175784803,-0.0613869848866,-0.0174278240229
143,HD01_VD107,Economists,21747,22836,19978,20957,20591,23072,109562,103467,110548,105834,102395,102535,-0.0574289181692,-0.0476878612717,0.0685326961525,0.0589076710449,-0.253343513533,-0.339511239501,-0.101598051848,0.290522616119,-0.0823946730363,-0.0972649723599
138,HD01_VD515,"Dredge, excavating, and loading machine operators",27092,27041,24385,26394,27161,28762,42058,40540,45314,41841,41547,40605,-0.0580627216466,0.00188602492511,0.0357837704716,0.03744449926,-0.254437826114,-0.0309999201277,-0.403532963034,0.0835920745003,-0.0812466356447,-0.137325054084
161,HD01_VD416,Engine and other machine assemblers,11383,10601,11797,10950,11606,12125,45794,41498,43804,40939,41871,36696,-0.0611958762887,0.07376662579,0.247928929584,0.103523061352,-0.25984746911,0.416331945729,1.55237943541,0.720668121797,-0.084620727204,0.468982261324
8,HD01_VD78,Aerospace engineers,114956,104657,108106,117942,129475,122600,102350,101228,100551,100701,96815,98133,-0.0623491027732,0.098407177733,0.0429722927048,0.0110838898329,-0.261838607208,0.56967657479,-0.337257023384,-0.170555599517,-0.0623745762667,-0.052469846317
450,HD01_VD319,Secretaries and administrative assistants,2226591,2292625,2267963,2402826,2442050,2374801,37122,36663,36141,35814,35442,35133,-0.0624094397804,-0.0288027915599,0.0566134403552,0.0125194337616,-0.261942783894,-0.22198448862,-0.211489883893,-0.156715246112,0.391177516793,-0.0921909771453
125,HD01_VD162,Dentists,93294,95713,103211,97562,101614,99643,150132,150649,150041,141557,140543,144534,-0.0637174713728,-0.0252734738228,0.0387313711653,-0.00343181833268,-0.264201205438,-0.200020617012,-0.376357001223,-0.310504316453,-0.0670272958133,-0.243622087188
77,HD01_VD183,Clinical laboratory technologists and technicians,245278,246437,240655,245751,262125,262118,48170,47531,46116,45326,46202,44180,-0.0642458739957,-0.00470302754862,0.0903123585333,0.0134438576929,-0.265113534982,-0.0720053249495,0.0992036627073,-0.147802698297,-0.0343830834795,-0.0840201958003
185,HD01_VD206,First-line supervisors of fire fighting and prevention workers,44941,44798,39947,47968,40054,48027,90571,86453,84250,86462,81972,79746,-0.064255522935,0.00319210679048,0.135743485567,0.0476328178317,-0.265130194651,-0.0228718295056,0.518064526711,0.181819601231,-0.0774128995544,0.0668938408462
36,HD01_VD380,Avionics technicians,14223,17537,17128,17066,15241,15207,53595,54056,56452,51056,53401,51638,-0.0647070428092,-0.188971888008,0.0378984468802,-0.00852819298505,-0.265909779958,-1.21875886035,-0.384036304126,-0.35963943859,-0.0840107316582,-0.462471022937
172,HD01_VD17,"Farmers, ranchers, and other agricultural managers",451680,478065,476355,499775,499022,483188,41404,41566,41416,40638,39443,36452,-0.0652085730606,-0.055191239685,0.13584988478,-0.00389741615744,-0.266775712196,-0.386206734884,0.519045494372,-0.314993234075,0.0099494167451,-0.0877961540077
116,HD01_VD471,"Crushing, grinding, polishing, mixing, and blending workers",66068,76006,77424,70478,75023,70694,37087,36668,36940,36849,34294,35487,-0.0654369536311,-0.130752835302,0.0450869332432,0.0114268572052,-0.267170029584,-0.856446398269,-0.317760695188,-0.167248985526,-0.0728750911405,-0.336300239942
207,HD01_VD230,"Food servers, nonrestaurant",76030,79506,82495,69554,61929,81656,24489,23071,23645,23025,22353,21359,-0.0688987949446,-0.0437199708198,0.146542441126,0.0614624420268,-0.273147176503,-0.314818014653,0.617627538925,0.315153651471,-0.0707353814127,0.0548161235654
338,HD01_VD68,Network and computer systems administrators,192293,190100,183110,195372,191910,206623,73483,70574,69647,67246,67154,66889,-0.0693533633719,0.0115360336665,0.0985812315926,0.0412191458611,-0.273932025382,0.0290546198159,0.175440101029,0.119984163862,-0.0457635813642,0.000956655592249
11,HD01_VD97,Agricultural and food scientists,21091,17366,17148,22154,23974,22664,70220,61150,63076,60826,55972,59978,-0.069405224144,0.214499596914,0.170762612958,0.148323793949,-0.274021567168,1.29215020271,0.840929991726,1.15260054791,-0.0825355734159,0.585824720353
393,HD01_VD443,"Plating and coating machine setters, operators, and tenders, metal and plastic",12839,14348,13349,13378,13759,13799,32560,35293,32844,34069,31126,34806,-0.0695702587144,-0.105171452467,-0.0645291041774,-0.077437452186,-0.274306512601,-0.697246731361,-1.32838647405,-1.02400677777,-0.0843079970932,-0.681650898574
406,HD01_VD447,"Printing workers, except prepress technicians and workers",157832,162921,161075,169498,177911,169784,37214,35323,36032,34992,35568,34975,-0.0703953258258,-0.0312359978149,0.0640171551108,0.0535345242477,-0.275731057199,-0.237126970471,-0.143229936102,0.238719080831,-0.0531653618229,-0.094106848953
433,HD01_VD126,"Religious workers, all other",40939,35916,41141,41694,36870,44063,35551,36943,35801,36496,37069,34580,-0.0708984862583,0.13985410402,0.0280798149219,-0.0376796686788,-0.276599804076,0.827611687284,-0.474561037583,-0.640694387726,-0.0782724777847,-0.128503203977
48,HD01_VD285,"Bookkeeping, accounting, and auditing clerks",829531,824256,821268,874662,891464,896679,39329,37498,37260,36798,36228,35971,-0.0748852153335,0.00639971076947,0.0933529787885,0.0488292708944,-0.28348321185,-0.00291006714439,0.12723723595,0.193354833897,0.0911069614509,0.0250611504609
458,HD01_VD505,Ship and boat captains and operators,24058,28620,26446,26328,25172,26059,73064,74061,60418,69566,72327,61059,-0.0767872903795,-0.159399021663,0.196613111908,-0.0134618760211,-0.286767297101,-1.0347191428,1.07926355359,-0.407206019758,-0.0818982999003,-0.146265441194
32,HD01_VD509,Automotive and watercraft service attendants,59150,53855,51714,67748,64116,64251,23322,22502,21903,22312,21737,21544,-0.0793917604395,0.0983195617863,0.0825287783141,0.0364412052262,-0.291264123727,0.569131317733,0.0274414734659,0.0739191249523,-0.0743609887411,0.0609733607366
522,HD01_VD34,"Wholesale and retail buyers, except farm products",139871,138703,136489,170412,159186,151995,41625,42479,42159,42170,42980,43244,-0.0797657817691,0.00842087049307,-0.0374387198224,-0.0201040514136,-0.291909901577,0.00966814087657,-1.07862155431,-0.471244502294,-0.0570231540756,-0.377826194276
14,HD01_VD493,Air traffic controllers and airfield operations specialists,29978,33438,32904,33382,35533,32579,90935,91165,89236,77014,90587,79220,-0.0798367046257,-0.103475088223,0.147879323403,-0.00252289804201,-0.292032355582,-0.686689810948,0.629953177808,-0.301741242201,-0.0806267598894,-0.146227398162
6,HD01_VD05,Advertising and promotions managers,42996,42778,44209,43015,45922,46802,67082,61440,61097,61371,61250,60310,-0.0813213110551,0.00509607742297,0.112286519648,0.0918294270833,-0.294595647755,-0.0110229199901,0.301798595114,0.607927558704,-0.0778306605884,0.105255385097
498,HD01_VD456,"Textile knitting and weaving machine setters, operators, and tenders",7421,7156,6424,6615,7204,8079,28490,24854,30671,27247,26366,25350,-0.0814457234806,0.0370318613751,0.123865877712,0.146294359057,-0.294810455795,0.187721854691,0.408556675747,1.13303437821,-0.0854717139478,0.269806147782
210,HD01_VD427,"Forging machine setters, operators, and tenders, metal and plastic",6023,7310,6713,6847,7642,6590,45387,38750,40213,40969,40069,40093,-0.0860394537178,-0.176060191518,0.132043000025,0.171277419355,-0.3027418998,-1.13840598054,0.483947200718,1.37390083777,-0.0857719864031,0.0661856343497
194,HD01_VD205,First-line supervisors of police and detectives,100335,94175,99163,102581,87016,109832,79259,80336,76115,73155,77269,74575,-0.0864684245029,0.0654101406955,0.0628092524304,-0.0134061939853,-0.303482552295,0.364327343314,-0.154366423206,-0.406669178608,-0.0655149793916,-0.113141158037
136,HD01_VD277,"Door-to-door sales workers, news and street vendors, and related workers",49513,56544,54795,55838,57210,54247,30475,26639,27326,25624,26666,25974,-0.0872674986635,-0.124345642332,0.173288673289,0.143999399377,-0.304862217977,-0.816572752918,0.864219482472,1.11090823328,-0.0764308926406,0.155452370444
158,HD01_VD249,Embalmers and funeral attendants,6580,7477,5333,6643,5548,7212,29048,37124,32270,26042,30935,30376,-0.0876317249029,-0.119967901565,-0.0437187253095,-0.217541213231,-0.305491083817,-0.789328921872,-1.13652125207,-2.37477391724,-0.0856523499527,-0.938353504991
330,HD01_VD437,"Molders and molding machine setters, operators, and tenders, metal and plastic",33959,34976,33297,35447,34786,37239,35532,36573,35424,36377,34729,32137,-0.0880797013883,-0.0290770814273,0.105641472446,-0.0284636207038,-0.306264551179,-0.223691466535,0.240533326249,-0.551840707657,-0.0797716921895,-0.184207018262
262,HD01_VD448,Laundry and dry-cleaning workers,116109,121900,123108,111926,122353,127809,22823,22331,21818,21137,21506,21556,-0.0915428490951,-0.0475061525841,0.0587771386157,0.022032152613,-0.312243953691,-0.338380418594,-0.191541258754,-0.0650013054181,-0.0621269266666,-0.193858772625
151,HD01_VD415,"Electrical, electronics, and electromechanical assemblers",105464,106600,105081,116834,113274,116195,31438,30522,29466,30144,29705,28031,-0.0923533714876,-0.0106566604128,0.121544004852,0.0300111395059,-0.313643385664,-0.109056346584,0.387149729984,0.0119256323094,-0.0644133360274,-0.0176075411963
108,HD01_VD228,"Counter attendants, cafeteria, food concession, and coffee shop",32438,35634,32166,30891,32050,35760,19179,18017,17266,17544,16286,16548,-0.0928970917226,-0.0896896222709,0.158992023205,0.0644946439474,-0.314582162296,-0.600899234188,0.732408814383,0.344387689758,-0.0800983834659,0.0162433448383
300,HD01_VD477,"Medical, dental, and ophthalmic laboratory technicians",58471,61143,61289,64031,59306,64849,36146,33686,36689,33779,35596,35285,-0.0983515551512,-0.0437008324747,0.0244013036701,0.0730273704209,-0.323999731249,-0.314698911703,-0.508475767457,0.426653336623,-0.0745068292254,-0.159005580602
334,HD01_VD499,"Motor vehicle operators, all other",17956,19406,20578,16506,19090,19930,30386,26376,26489,27418,27940,26127,-0.0990466633216,-0.074719159023,0.1630114441,0.15203215044,-0.325199891303,-0.507734107898,0.769466625155,1.18835352165,-0.083208931175,0.208335443285
159,HD01_VD30,Emergency management directors,7304,6950,6951,6422,7020,8107,68834,61161,68901,73381,66224,72979,-0.0990502035278,0.0509352517986,-0.0567971608271,0.125455764294,-0.325206003753,0.274246306422,-1.25710036068,0.932125503046,-0.085496844046,-0.0922862798024
482,HD01_VD77,"Surveyors, cartographers, and photogrammetrists",27429,25698,30688,31315,29976,30445,61119,61862,57018,59354,53362,54480,-0.0990638856955,0.0673593275741,0.12186123348,-0.0120106042482,-0.325229627114,0.376457645409,0.390074479293,-0.393214031201,-0.0811742523704,-0.00661715719678
291,HD01_VD526,"Material moving workers, all other",31072,37448,31845,33196,31495,34535,35716,36931,36333,35847,34957,32653,-0.100275083249,-0.170262764367,0.0938045508835,-0.0328991903821,-0.327320856916,-1.10232706809,0.131400590246,-0.594604882733,-0.0803917827319,-0.394648800046
215,HD01_VD286,Gaming cage workers,7661,6141,6326,6046,6719,8537,29747,26255,27460,23656,28304,25766,-0.102612158838,0.247516691093,0.154505938058,0.133003237479,-0.331356005524,1.49762425505,0.691048504316,1.00489213463,-0.0854201650284,0.555357744688
219,HD01_VD115,Geological and petroleum technicians,12268,16682,11704,16156,12223,13671,71250,73543,61113,61110,65939,63059,-0.102625996635,-0.264596571155,0.129894226042,-0.0311790381138,-0.331379897592,-1.689391134,0.464136172779,-0.578020565927,-0.0844306405639,-0.443817213061
235,HD01_VD360,"Helpers, construction trades",26342,30324,28502,23274,25441,29416,26554,27034,26805,27555,25870,27882,-0.104500951863,-0.13131512993,-0.0476292948856,-0.0177554191019,-0.3346171583,-0.85994570548,-1.17257548754,-0.448600889262,-0.0814077260177,-0.579429393319
103,HD01_VD484,Cooling and freezing equipment operators and tenders,2374,2013,2034,2208,3279,2652,47469,34580,45539,35556,42283,33874,-0.104826546003,0.179334326875,0.401340260967,0.372729901677,-0.335179322719,1.07330748756,2.96678420604,3.31614272519,-0.0865557447645,1.38689987026
423,HD01_VD366,Rail-track laying and maintenance equipment operators,10530,13345,12818,8255,10806,11791,56883,58570,49788,54138,51570,49580,-0.106945975744,-0.210940427126,0.147297297297,-0.02880314154,-0.338838688299,-1.35547485153,0.624587078099,-0.555114092934,-0.0848039406549,-0.341928899064
261,HD01_VD432,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",8021,7178,8993,8530,8409,8986,37408,37629,41151,37227,32915,35378,-0.107389272201,0.117442184452,0.0573802928374,-0.00587312976694,-0.339604075217,0.688136423066,-0.204419742468,-0.334041466619,-0.0853428416494,-0.0550543405774
88,HD01_VD83,Computer hardware engineers,48767,47062,48738,51453,54108,54692,93870,95440,92845,91967,91616,84481,-0.108333942807,0.0362288045557,0.111137415514,-0.0164501257334,-0.341235124849,0.182724221101,0.291204212314,-0.436016306405,-0.0765911238649,-0.0759828243407
229,HD01_VD441,"Heat treating equipment setters, operators, and tenders, metal and plastic",6474,5102,6883,6459,5978,7281,44329,46967,39515,40726,41205,39836,-0.110836423568,0.268914151313,0.112787428457,-0.0561670960462,-0.345555858764,1.6307862722,0.306416818563,-0.818935208636,-0.0856751173921,0.137407381194
110,HD01_VD293,"Court, municipal, and license clerks",62021,66156,59598,70610,65360,69945,38317,37256,36682,36977,37339,36887,-0.113289012796,-0.0625037789467,0.0387670453005,0.0284786343139,-0.349790450941,-0.431714588084,-0.376028096789,-0.00284954316751,-0.0737443347932,-0.246825402755
492,HD01_VD276,Telemarketers,41866,36741,38731,44182,47996,47222,25732,25385,25063,25628,24058,25105,-0.11342171022,0.139489943115,0.0249751045608,0.0136694898562,-0.350019563695,0.825345418288,-0.503185501673,-0.145627335484,-0.0780733700837,-0.0503120705296
398,HD01_VD314,"Postal service mail sorters, processors, and processing machine operators",50704,53474,52498,61856,64330,57264,54397,53083,54788,53497,53524,53322,-0.114557138866,-0.0518008751917,0.0201605341135,0.0247536876213,-0.351979972396,-0.365107605822,-0.547574344061,-0.0387624662126,-0.0761750811282,-0.275919893924
13,HD01_VD332,Agricultural inspectors,12725,11709,10560,12458,14533,14385,49889,45894,50215,45328,50041,48374,-0.115397984011,0.0867708600222,0.0313184768677,0.0870484159149,-0.353431759037,0.497260712226,-0.444701581536,0.561832916194,-0.0843324828299,0.0353255610035
382,HD01_VD200,Pharmacy aides,21617,28588,27555,22034,22542,24457,30505,31500,30371,29851,28289,28206,-0.116122173611,-0.243843570729,0.0815074806779,-0.0315873015873,-0.354682130513,-1.56023975949,0.0180254268417,-0.58195671211,-0.0824225953676,-0.512255154128
188,HD01_VD235,First-line supervisors of housekeeping and janitorial workers,173482,182574,175328,182546,184914,197332,36399,34676,36071,35629,36030,34569,-0.120862303124,-0.0497989856168,0.0529376030548,0.0496885453916,-0.36286634462,-0.352649321,-0.245379960766,0.201639263565,-0.0498039427062,-0.161812061105
28,HD01_VD102,Astronomers and physicists,9881,8276,8487,9359,9296,11245,93935,100407,100557,101983,100750,98374,-0.121298354824,0.193934267762,-0.0451237115498,-0.0644576573346,-0.363619222884,1.16416675585,-1.14947478831,-0.898866094664,-0.0849433375243,-0.266547337508
149,HD01_VD383,"Electrical and electronics repairers, industrial and utility",11642,11609,10327,10426,11040,13269,61825,72062,69019,65252,63011,62373,-0.122616625217,0.00284262210354,-0.008785852853,-0.142058227637,-0.365895322537,-0.0250467645398,-0.814451030735,-1.64702802542,-0.0845650973285,-0.587397248112
405,HD01_VD449,"Pressers, textile, garment, and related materials",24529,27312,27738,25595,29436,28041,21308,21936,20726,21701,21391,20446,-0.125245176706,-0.101896602226,0.0421598356647,-0.0286287381473,-0.370433727683,-0.676866477842,-0.344747624653,-0.55343263649,-0.081797135146,-0.405455520363
170,HD01_VD473,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",23961,22120,25281,21803,24023,27395,36321,32536,35956,34475,34080,33249,-0.125351341486,0.0832278481013,0.0923937562032,0.116332677649,-0.370617029698,0.475211618114,0.118393501993,0.844168080929,-0.0819191342552,0.197047407416
